"id"	"orig.id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"your.id"	"text.category"	"recording.date"	"recording.place"	"organizing.body"	"first.name"	"last.name"	"gender"	"age"	"nationality"	"mother.tongue"	"occupation"	"educational.level"	"copyright.statement"	"speech.unit.count"	"word.count"
890	890	"<S2B-009#1:A>"	"S2B-009"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"12-04-1999"	"channel 2 abs-cbn"	NA	"pia"	"hontiveros"	"female"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	28	466
891	891	"<S2B-009#1:B>"	"S2B-009"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"12-04-1999"	"channel 2 abs-cbn"	NA	"erwin"	"tulfo"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	15	392
892	892	"<S2B-009#1:C>"	"S2B-009"	"1"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"12-04-1999"	"channel 2 abs-cbn"	NA	"mariel"	"gaceta"	"female"	"26-30"	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	16	283
893	893	"<S2B-009#1:D>"	"S2B-009"	"1"	"D"	"nps"	"spoken:monologue:scripted:broadcast news"	"12-04-1999"	"channel 2 abs-cbn"	NA	"jade"	"lopez"	"female"	"26-30"	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	12	287
894	894	"<S2B-009#1:E>"	"S2B-009"	"1"	"E"	"nps"	"spoken:monologue:scripted:broadcast news"	"12-04-1999"	"channel 2 abs-cbn"	NA	"odette"	"alcazaren"	"female"	"26-30"	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	9	207
895	895	"<S2B-009#1:F>"	"S2B-009"	"1"	"F"	"nps"	"spoken:monologue:scripted:broadcast news"	"12-04-1999"	"channel 2 abs-cbn"	NA	"monette"	"lahica"	"female"	"21-25"	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	11	187
896	896	"<S2B-009#1:Z>"	"S2B-009"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
897	897	"<S2B-010#1:A>"	"S2B-010"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"dinday"	"gaviola"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	31	551
898	898	"<S2B-010#1:B>"	"S2B-010"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"jojo"	"ismael"	"male"	"36-40"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	4	83
899	899	"<S2B-010#2:A>"	"S2B-010"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"clem"	"intela"	"male"	"31-35"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	31	500
900	900	"<S2B-010#2:B>"	"S2B-010"	"2"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"anna"	"soriano"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	3	77
901	901	"<S2B-010#?>"	"S2B-010"	"3"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	21
902	902	"<S2B-010#3:A>"	"S2B-010"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"clem"	"intela"	"male"	"46-50"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	41	728
903	903	"<S2B-010#4:A>"	"S2B-010"	"4"	"A"	"mlb"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"dinday"	"gaviola"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	12	221
904	904	"<S2B-011#1:A>"	"S2B-011"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dzfe 98.7"	NA	"flora mel"	"choy"	"female"	"31-35"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	25	703
905	905	"<S2B-011#2:A>"	"S2B-011"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dzfe 98.7"	NA	"flora mel"	"choy"	"female"	"31-35"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	53	1339
906	906	"<S2B-012#1:A>"	"S2B-012"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"jomar"	"taala"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	40	803
907	907	"<S2B-012#?>"	"S2B-012"	"2"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8
908	908	"<S2B-012#2:A>"	"S2B-012"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"15-01-1992"	"dwbr 104.3"	NA	"babs"	"peã±a"	"female"	"36-40"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	38	798
909	909	"<S2B-012#3:A>"	"S2B-012"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"rikki"	"figueroa"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	11	249
910	910	"<S2B-012#?>"	"S2B-012"	"4"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	84
911	911	"<S2B-012#4:A>"	"S2B-012"	"4"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"rikki"	"figueroa"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	7	106
912	912	"<S2B-013#?>"	"S2B-013"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	172
913	913	"<S2B-013#1:A>"	"S2B-013"	"1"	"A"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"mari"	"kaimo"	"male"	"36-40"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	59	930
914	914	"<S2B-013#1:B>"	"S2B-013"	"1"	"B"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"mariton"	"pacheco"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	11	186
915	915	"<S2B-013#1:C>"	"S2B-013"	"1"	"C"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"nadia"	"trinidad"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	10	178
916	916	"<S2B-013#1:D>"	"S2B-013"	"1"	"D"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"rowena"	"papasin"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	12	240
917	917	"<S2B-013#1:E>"	"S2B-013"	"1"	"E"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"carlos"	"valdez"	"male"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	13	246
918	918	"<S2B-013#1:F>"	"S2B-013"	"1"	"F"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"miranda"	"de quiros"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	7	172
919	919	"<S2B-013#1:G>"	"S2B-013"	"1"	"G"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"jing"	"castaã±eda"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	8	160
920	920	"<S2B-013#1:Z>"	"S2B-013"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	165
921	921	"<S2B-014#1:A>"	"S2B-014"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-01-1992"	"dwbr 104.3"	NA	"cely"	"padilla"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	43	848
922	922	"<S2B-014#2:A>"	"S2B-014"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"22-01-1992"	"dwbr 104.3"	NA	"cely"	"padilla"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	49	1096
923	923	"<S2B-014#2:B>"	"S2B-014"	"2"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"22-01-1992"	"dwbr 104.3"	NA	"grepa"	"maham"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	6	139
924	924	"<S2B-015#1:A>"	"S2B-015"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"21-01-1992"	"dwbr 104.3"	NA	"gerard"	"jambora"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	25	473
925	925	"<S2B-015#2:A>"	"S2B-015"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"21-01-1992"	"dwbr 104.3"	NA	"gerard"	"jambora"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	26	514
926	926	"<S2B-015#3:A>"	"S2B-015"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"21-01-1992"	"dwbr 104.3"	NA	"gerard"	"jambora"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	34	619
927	927	"<S2B-015#4:A>"	"S2B-015"	"4"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"22-01-1992"	"dwbr 104.3"	NA	"gerard"	"jambora"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	28	508
928	928	"<S2B-016#1:A>"	"S2B-016"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"05-10-1992"	"dwla fm 105.9"	NA	"sarah"	"castillo"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	9	165
929	929	"<S2B-016#2:A>"	"S2B-016"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"05-10-1992"	"dwla fm 105.9"	NA	"sarah"	"castillo"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	11	342
930	930	"<S2B-016#3:A>"	"S2B-016"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"08-10-1992"	"lsfm 97.1"	NA	"shirley"	"matias"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	21	399
931	931	"<S2B-016#?>"	"S2B-016"	"4"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13
932	932	"<S2B-016#4:A>"	"S2B-016"	"4"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"08-10-1992"	"lsfm 97.1"	NA	"iris"	""	"female"	NA	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	6	97
933	933	"<S2B-016#4:B>"	"S2B-016"	"4"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"rikki"	"figueroa"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	4	36
934	934	"<S2B-016#5:A>"	"S2B-016"	"5"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"shirley"	"matias"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	11	190
935	935	"<S2B-016#5:B>"	"S2B-016"	"5"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"rikki"	"figueroa"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	2	27
936	936	"<S2B-016#6:A>"	"S2B-016"	"6"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"shirley"	"matias"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	15	247
937	937	"<S2B-016#7:A>"	"S2B-016"	"7"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"shirley"	"matias"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	15	232
938	938	"<S2B-016#?>"	"S2B-016"	"8"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	102
939	939	"<S2B-016#8:A>"	"S2B-016"	"8"	"A"	"mlb"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"lsfm 97.1"	NA	"rikki"	"figueroa"	"female"	"21-25"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	11	195
940	940	"<S2B-017#1:A>"	"S2B-017"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-10-1992"	"dwbm 105.1 moreco broadcasting network"	NA	"teresa"	"joson"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	18	326
941	941	"<S2B-017#2:A>"	"S2B-017"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-10-1992"	"dwbm 105.1 moreco broadcasting network"	NA	"teresa"	"joson"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	15	214
942	942	"<S2B-017#3:A>"	"S2B-017"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-10-1992"	"dwbm 105.1 moreco broadcasting network"	NA	"teresa"	"joson"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	23	302
943	943	"<S2B-017#4:A>"	"S2B-017"	"4"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-10-1992"	"dwbm 105.1 moreco broadcasting network"	NA	"teresa"	"joson"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	14	251
944	944	"<S2B-017#5:A>"	"S2B-017"	"5"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-10-1992"	"dwbm 105.1 moreco broadcasting network"	NA	"teresa"	"joson"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	9	172
945	945	"<S2B-017#?>"	"S2B-017"	"6"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
946	946	"<S2B-017#6:A>"	"S2B-017"	"6"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-08-2001"	"channel 25 net twenty five"	NA	"alma"	"angeles"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	17	380
947	947	"<S2B-017#7:A>"	"S2B-017"	"7"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"08-08-2001"	"channel 25 net twenty five"	NA	"alma"	"angeles"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	21	397
948	948	"<S2B-018#?>"	"S2B-018"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	33
949	949	"<S2B-018#1:A>"	"S2B-018"	"1"	"A"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"tony"	"velasquez"	"male"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	10	157
950	950	"<S2B-018#1:B>"	"S2B-018"	"1"	"B"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"mari"	"kaimo"	"male"	"36-40"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	58	910
951	951	"<S2B-018#1:C>"	"S2B-018"	"1"	"C"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"nadia"	"trinidad"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	10	145
952	952	"<S2B-018#1:D>"	"S2B-018"	"1"	"D"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"niã±a"	"corpus"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	10	151
953	953	"<S2B-018#1:E>"	"S2B-018"	"1"	"E"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"melo"	"del prado"	"male"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	7	159
954	954	"<S2B-018#1:F>"	"S2B-018"	"1"	"F"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"maricar"	"bautista"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	7	104
955	955	"<S2B-018#1:G>"	"S2B-018"	"1"	"G"	"jdls"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"josie"	"sison"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	14	242
956	956	"<S2B-018#1:H>"	"S2B-018"	"1"	"H"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-01-2002"	"channel 23 studio 23"	NA	"aladdin"	"bacolodan"	"male"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	7	143
957	957	"<S2B-019#?>"	"S2B-019"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16
958	958	"<S2B-019#1:A>"	"S2B-019"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-00-1997"	"channel 2 abs-cbn"	NA	"yasmin"	"pascual"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	10	217
959	959	"<S2B-019#1:B>"	"S2B-019"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-00-1997"	"channel 2 abs-cbn"	NA	"ron"	""	"male"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	23	423
960	960	"<S2B-019#1:C>"	"S2B-019"	"1"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-00-1997"	"channel 2 abs-cbn"	NA	"girlie"	"balaba"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	6	58
961	961	"<S2B-019#1:D>"	"S2B-019"	"1"	"D"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-00-1997"	"channel 2 abs-cbn"	NA	"darmo"	"castillo"	"male"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	7	123
962	962	"<S2B-019#1:E>"	"S2B-019"	"1"	"E"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-00-1997"	"channel 2 abs-cbn"	NA	"george"	"guerrero"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	4	58
963	963	"<S2B-019#1:F>"	"S2B-019"	"1"	"F"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-00-1997"	"channel 2 abs-cbn"	NA	"maureen"	"dalope"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	8	219
964	964	"<S2B-019#2:A>"	"S2B-019"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"03-11-1997"	"channel 2 abs-cbn"	NA	"angelo"	"castro jr."	"male"	"36-40"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	12	148
965	965	"<S2B-019#2:B>"	"S2B-019"	"2"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"03-11-1997"	"channel 2 abs-cbn"	NA	"loren"	"legarda"	"female"	"36-40"	"filipino"	"tagalog"	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	8	125
966	966	"<S2B-019#2:C>"	"S2B-019"	"2"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"03-11-1997"	"channel 2 abs-cbn"	NA	"dyan"	"castillejo"	"female"	"26-30"	"filipino"	NA	"sports newscaster"	"b.a."	"reproduced by permission. all rights reserved."	20	311
967	967	"<S2B-019#2:D>"	"S2B-019"	"2"	"D"	"nps"	"spoken:monologue:scripted:broadcast news"	"03-11-1997"	"channel 2 abs-cbn"	NA	"daphne"	"oseã±a"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	11	156
968	968	"<S2B-020#1:A>"	"S2B-020"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"07-10-1992"	"channel 5 abc"	NA	"eric"	"eloriaga"	"male"	"31-35"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	42	933
969	969	"<S2B-020#2:A>"	"S2B-020"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"08-10-1992"	"channel 5 abc"	NA	"eric"	"eloriaga"	"male"	"31-35"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	38	720
970	970	"<S2B-020#3:A>"	"S2B-020"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"26-10-1992"	"channel 5 abc"	NA	"eric"	"eloriaga"	"male"	"31-35"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	16	310
971	971	"<S2B-021#1:A>"	"S2B-021"	"1"	"A"	"mlb"	"spoken:monologue:scripted:broadcast talks"	"22-07-2002"	"channel 8 nbn"	NA	"gloria"	"macapagal-arroyo"	"female"	"50+"	"filipino"	"kapampangan"	"president of the philippines"	"m.a."	"reproduced by permission. all rights reserved."	144	2781
972	972	"<S2B-022#?>"	"S2B-022"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	30
973	973	"<S2B-022#1:A>"	"S2B-022"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast talks"	"07-12-2000"	"channel 8 nbn"	NA	"sergio"	"apostol"	"male"	NA	"filipino"	"cebuano"	"congressman"	"ll.b."	"reproduced by permission. all rights reserved."	51	1353
974	974	"<S2B-022#2:A>"	"S2B-022"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast talks"	"07-12-2000"	"channel 8 nbn"	NA	"feliciano"	"belmonte"	"male"	NA	"filipino"	"tagalog"	"congressman"	NA	"reproduced by permission. all rights reserved."	20	450
975	975	"<S2B-023#1:A>"	"S2B-023"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast talks"	"21-09-1997"	"channel 4 ptv"	NA	"jaime"	"sin"	"male"	"50+"	"filipino"	"aklanon"	"archbishop"	"d.d."	"reproduced by permission. all rights reserved."	70	1064
976	976	"<S2B-023#2:A>"	"S2B-023"	"2"	"A"	"mlb"	"spoken:monologue:scripted:broadcast talks"	"25-02-2000"	"channel 4 ptv"	NA	"jaime"	"sin"	"male"	"50+"	"filipino"	"aklanon"	"archbishop"	"d.d."	"reproduced by permission. all rights reserved."	73	1170
977	977	"<S2B-024#?>"	"S2B-024"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	237
978	978	"<S2B-024#1:A>"	"S2B-024"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast talks"	"07-12-2000"	"channel 4 ptv"	NA	"raul"	"gonzales"	"male"	"50+"	"filipino"	NA	"lawyer"	"b.a."	"reproduced by permission. all rights reserved."	83	2181
979	979	"<S2B-025#1:A>"	"S2B-025"	"1"	"A"	"mlb"	"spoken:monologue:scripted:broadcast talks"	"07-12-2000"	"channel 4 ptv"	NA	"andres"	"narvasa"	"male"	"50+"	"filipino"	NA	"former chief justice/lawyer"	"phd"	"reproduced by permission. all rights reserved."	16	595
980	980	"<S2B-025#2:A>"	"S2B-025"	"2"	"A"	"mlb"	"spoken:monologue:scripted:broadcast talks"	"27-05-1999"	"senate hall"	NA	"ramon"	"magsaysay jr."	"male"	"41-45"	"filipino"	"tagalog"	"senator"	"b.a."	"reproduced by permission. all rights reserved."	66	1475
981	981	"<S2B-026#1:A>"	"S2B-026"	"1"	"A"	"jdls"	"spoken:monologue:scripted:broadcast talks"	"16-07-1999"	""	NA	"joseph"	"ejercito-estrada"	"male"	"50+"	"filipino"	"tagalog"	"president of the philippines"	"undergrad"	"reproduced by permission. all rights reserved."	136	2356
982	982	"<S2B-027#?>"	"S2B-027"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	154
983	983	"<S2B-027#1:A>"	"S2B-027"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast talks"	"22-07-1991"	""	NA	"corazon"	"aquino"	"female"	"50+"	"filipino"	"kapampangan"	"president of the philippines"	"b.a."	"reproduced by permission. all rights reserved."	94	1977
984	984	"<S2B-028#1:A>"	"S2B-028"	"1"	"A"	"jdls"	"spoken:monologue:scripted:broadcast talks"	"06-12-1997"	""	NA	"fidel"	"ramos"	"male"	"50+"	"filipino"	"pangasinan"	"president of the philippines"	"m.a."	"reproduced by permission. all rights reserved."	19	532
